               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,             0.03709,            0.047366,            0.014068,             0.70452,             0.64981,             0.71225,             0.44476,            0.033842,            0.011665,            0.019664,            0.008416,            0.008416,            0.008416
                  50,            0.036961,              0.0481,            0.013553,             0.75481,             0.64357,             0.72159,             0.45226,            0.033856,            0.011922,            0.019404,            0.008383,            0.008383,            0.008383
                  51,            0.036357,            0.048174,             0.01269,             0.69199,             0.65799,             0.68896,             0.44455,            0.033567,            0.011633,            0.020456,             0.00835,             0.00835,             0.00835
                  52,             0.03658,              0.0464,            0.013453,             0.76626,              0.6903,             0.73309,             0.46191,            0.033117,            0.011592,            0.017168,            0.008317,            0.008317,            0.008317
                  53,            0.036509,            0.046379,            0.013412,             0.68199,             0.67309,             0.71611,             0.46517,            0.031969,            0.011656,            0.020971,            0.008284,            0.008284,            0.008284
                  54,            0.036654,            0.045928,              0.0129,             0.72213,               0.678,             0.72385,             0.44908,            0.033233,            0.011475,            0.017579,            0.008251,            0.008251,            0.008251
                  55,            0.036243,            0.047157,             0.01269,             0.74334,             0.64679,             0.71945,             0.46508,            0.033517,            0.011571,            0.018966,            0.008218,            0.008218,            0.008218
                  56,            0.036257,            0.048237,            0.012648,             0.76297,             0.64405,             0.72704,              0.4711,            0.032661,            0.011572,            0.017758,            0.008185,            0.008185,            0.008185
                  57,            0.035937,            0.046202,            0.013161,             0.70054,             0.67703,             0.71109,             0.44468,            0.034237,             0.01196,            0.019016,            0.008152,            0.008152,            0.008152
                  58,            0.035631,            0.046535,            0.013253,             0.73766,              0.6147,             0.70224,             0.45564,            0.033821,            0.011789,            0.018081,            0.008119,            0.008119,            0.008119
                  59,             0.03574,            0.046473,            0.012863,             0.77138,             0.60738,             0.69985,             0.45071,            0.034188,            0.011641,             0.02426,            0.008086,            0.008086,            0.008086
                  60,            0.036308,            0.045832,            0.013815,             0.73776,             0.65677,             0.70702,             0.45652,            0.033732,            0.011933,            0.019766,            0.008053,            0.008053,            0.008053
                  61,            0.036084,            0.047269,            0.012638,             0.71636,             0.67474,             0.71385,             0.45514,            0.032727,            0.011574,            0.017504,             0.00802,             0.00802,             0.00802
                  62,            0.035863,            0.045753,            0.013268,             0.71356,             0.68998,             0.72116,             0.46068,            0.033841,            0.011647,            0.018343,            0.007987,            0.007987,            0.007987
