               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.028089,            0.019754,           0.0079712,             0.87701,             0.71229,             0.81096,             0.56993,            0.029853,            0.010827,             0.01678,            0.004885,            0.004885,            0.004885
                 157,            0.028022,            0.019072,           0.0077766,             0.81112,             0.77542,             0.81544,              0.5693,            0.029864,            0.010778,            0.017157,            0.004852,            0.004852,            0.004852
                 158,            0.028097,            0.019608,           0.0079367,             0.80909,             0.75166,             0.80383,             0.56484,            0.029397,            0.010745,            0.017352,            0.004819,            0.004819,            0.004819
                 159,            0.028231,            0.019397,           0.0073556,             0.82162,             0.74745,             0.80668,             0.56504,            0.029209,            0.010698,            0.017762,            0.004786,            0.004786,            0.004786
                 160,            0.027922,            0.019167,           0.0078536,             0.81377,             0.75905,             0.81455,             0.56683,            0.029416,            0.010726,            0.017097,            0.004753,            0.004753,            0.004753
                 161,            0.027622,            0.019297,           0.0077785,             0.82846,             0.73626,             0.81297,             0.56728,            0.028944,             0.01077,            0.017295,             0.00472,             0.00472,             0.00472
                 162,            0.027432,            0.019583,           0.0078516,             0.78241,              0.7763,             0.81517,             0.57087,             0.02932,            0.010953,            0.016399,            0.004687,            0.004687,            0.004687
                 163,            0.028115,            0.019385,            0.007159,             0.84255,             0.73422,             0.81544,             0.57525,            0.029193,            0.010912,              0.0163,            0.004654,            0.004654,            0.004654
                 164,            0.027499,            0.018948,           0.0073624,             0.82578,             0.77053,             0.82503,             0.57651,             0.02963,            0.010772,             0.01612,            0.004621,            0.004621,            0.004621
                 165,            0.027425,             0.01935,           0.0071112,             0.84233,             0.76416,             0.82333,              0.5723,            0.029516,            0.010855,            0.016373,            0.004588,            0.004588,            0.004588
                 166,            0.027826,            0.019139,           0.0079801,               0.827,             0.76673,             0.82529,             0.57706,             0.02885,            0.010769,            0.015931,            0.004555,            0.004555,            0.004555
                 167,            0.027514,            0.019104,           0.0074739,             0.79329,             0.79457,             0.82657,             0.58076,            0.028901,             0.01089,            0.014421,            0.004522,            0.004522,            0.004522
                 168,            0.027316,            0.018979,           0.0071914,             0.82953,             0.75544,             0.82643,             0.58326,            0.028833,            0.010819,            0.016126,            0.004489,            0.004489,            0.004489
                 169,            0.027296,             0.01922,           0.0068016,             0.78307,             0.80068,             0.82604,             0.57956,            0.029295,            0.010884,            0.016634,            0.004456,            0.004456,            0.004456
                 170,            0.027307,            0.019268,            0.007687,             0.77773,             0.79607,             0.82169,             0.58591,            0.029323,            0.010797,            0.016259,            0.004423,            0.004423,            0.004423
                 171,            0.027077,            0.019157,            0.007488,             0.84783,             0.76795,              0.8253,             0.58617,            0.029166,            0.010782,            0.015599,             0.00439,             0.00439,             0.00439
                 172,            0.026606,             0.01873,           0.0070666,             0.83781,             0.76365,             0.82156,             0.58291,            0.028849,            0.010849,            0.016177,            0.004357,            0.004357,            0.004357
                 173,            0.027201,            0.018841,           0.0071595,             0.86524,             0.75041,             0.82398,             0.58465,            0.028933,            0.010777,            0.016901,            0.004324,            0.004324,            0.004324
                 174,            0.026971,            0.018975,           0.0073724,             0.85654,             0.74812,             0.81463,             0.58259,            0.029169,            0.010858,            0.017749,            0.004291,            0.004291,            0.004291
                 175,            0.027154,            0.018742,           0.0069166,             0.84336,             0.75602,             0.81472,             0.58287,            0.029515,            0.010886,            0.017963,            0.004258,            0.004258,            0.004258
                 176,            0.026969,            0.018999,           0.0070254,             0.80823,             0.77182,              0.8168,             0.58031,            0.029599,            0.010944,            0.017386,            0.004225,            0.004225,            0.004225
                 177,            0.027122,            0.018907,           0.0069002,             0.80646,             0.77157,             0.81376,             0.57904,            0.029299,            0.010979,            0.017793,            0.004192,            0.004192,            0.004192
                 178,            0.026855,             0.01881,           0.0070542,             0.84926,             0.75039,              0.8139,             0.57754,            0.029088,            0.011055,            0.017352,            0.004159,            0.004159,            0.004159
                 179,            0.026829,            0.019084,           0.0072683,             0.81117,             0.78888,             0.82175,             0.57822,            0.029381,            0.010925,            0.016864,            0.004126,            0.004126,            0.004126
                 180,            0.027259,            0.018811,           0.0072994,             0.81045,             0.80059,             0.82903,             0.58441,            0.029311,            0.010861,            0.016436,            0.004093,            0.004093,            0.004093
                 181,            0.026991,            0.018776,           0.0076899,             0.84039,             0.77471,              0.8331,              0.5832,            0.029349,            0.010924,            0.016153,             0.00406,             0.00406,             0.00406
                 182,            0.026759,            0.018891,            0.006753,              0.8155,             0.78111,              0.8236,             0.58159,            0.029278,            0.011003,            0.016171,            0.004027,            0.004027,            0.004027
                 183,            0.026997,            0.018433,           0.0067367,             0.86052,             0.74492,                0.82,             0.58382,            0.029349,            0.010919,             0.01643,            0.003994,            0.003994,            0.003994
                 184,            0.026971,            0.018674,           0.0069899,             0.82124,             0.76405,             0.81732,             0.57834,            0.029277,            0.010958,            0.016177,            0.003961,            0.003961,            0.003961
                 185,            0.026843,             0.01861,           0.0066565,              0.8504,              0.7573,             0.81385,             0.57442,            0.029445,            0.010963,             0.01578,            0.003928,            0.003928,            0.003928
                 186,            0.026968,            0.018996,           0.0064463,             0.83948,              0.7628,             0.81723,              0.5786,            0.029242,            0.010917,             0.01635,            0.003895,            0.003895,            0.003895
                 187,            0.026427,            0.018559,           0.0067948,             0.84583,             0.76066,             0.81807,             0.57798,            0.029107,            0.010988,            0.016907,            0.003862,            0.003862,            0.003862
                 188,            0.026528,            0.018589,           0.0068869,             0.84448,             0.76814,             0.82137,             0.57845,            0.029223,            0.011025,            0.017175,            0.003829,            0.003829,            0.003829
                 189,            0.026536,            0.018114,           0.0062185,             0.81854,             0.76642,             0.82085,               0.582,             0.02875,            0.011041,            0.017782,            0.003796,            0.003796,            0.003796
                 190,            0.026328,            0.018953,           0.0063024,              0.8412,             0.74039,             0.81376,             0.58672,            0.028884,            0.011057,            0.017722,            0.003763,            0.003763,            0.003763
                 191,            0.026175,            0.018773,           0.0060045,             0.86325,              0.7309,             0.81957,             0.58765,            0.029013,            0.011151,            0.017971,             0.00373,             0.00373,             0.00373
                 192,            0.026496,            0.018506,           0.0063376,              0.8392,             0.75021,             0.82294,             0.58808,            0.029188,            0.011045,            0.018086,            0.003697,            0.003697,            0.003697
                 193,            0.026664,            0.018535,            0.006979,             0.84218,             0.76515,             0.82337,              0.5847,            0.029054,            0.011022,            0.018258,            0.003664,            0.003664,            0.003664
                 194,            0.026628,            0.018947,           0.0070012,             0.83248,             0.77256,             0.82466,             0.58833,            0.029092,            0.010958,            0.018416,            0.003631,            0.003631,            0.003631
                 195,            0.026103,            0.018688,           0.0064303,             0.83417,             0.76876,             0.82203,             0.58348,             0.02904,            0.011034,            0.018351,            0.003598,            0.003598,            0.003598
                 196,            0.026075,            0.017966,            0.006307,             0.85884,             0.74971,             0.81767,             0.58365,            0.029012,             0.01109,            0.018303,            0.003565,            0.003565,            0.003565
                 197,             0.02613,            0.018989,           0.0064274,              0.8134,             0.76376,             0.81599,             0.57892,            0.028984,            0.011124,            0.018237,            0.003532,            0.003532,            0.003532
                 198,            0.026217,            0.018169,            0.006287,             0.83334,             0.76392,             0.82191,                0.58,            0.028995,            0.011072,             0.01806,            0.003499,            0.003499,            0.003499
                 199,             0.02595,             0.01838,           0.0065592,              0.8319,             0.76758,             0.82446,             0.58238,            0.028961,            0.011119,            0.017905,            0.003466,            0.003466,            0.003466
                 200,            0.025908,            0.018473,           0.0061961,             0.83475,             0.77426,             0.81901,             0.58363,             0.02908,            0.011078,            0.017358,            0.003433,            0.003433,            0.003433
                 201,            0.025722,            0.018354,           0.0064031,              0.8224,             0.77742,             0.81882,             0.58535,            0.028994,            0.011026,            0.017376,              0.0034,              0.0034,              0.0034
                 202,            0.025823,            0.018246,           0.0061448,             0.83349,             0.77366,             0.81978,             0.58215,               0.029,             0.01108,            0.017187,            0.003367,            0.003367,            0.003367
                 203,            0.025817,            0.018437,           0.0060595,             0.81775,             0.78203,             0.81806,             0.58708,            0.029107,            0.011114,            0.017327,            0.003334,            0.003334,            0.003334
                 204,            0.025977,            0.018198,           0.0061407,             0.83821,             0.77469,             0.82036,             0.58401,            0.029164,            0.011134,            0.017414,            0.003301,            0.003301,            0.003301
                 205,            0.025698,            0.017935,            0.005794,             0.82576,             0.78941,             0.82286,             0.58617,            0.029116,            0.011154,             0.01745,            0.003268,            0.003268,            0.003268
                 206,            0.025833,            0.018159,           0.0064062,             0.83101,              0.7757,             0.81799,             0.58778,            0.028947,            0.011094,             0.01715,            0.003235,            0.003235,            0.003235
                 207,            0.025355,            0.017804,            0.005912,             0.81505,             0.79194,             0.82532,             0.58695,            0.029033,            0.011119,            0.016563,            0.003202,            0.003202,            0.003202
                 208,            0.025273,            0.017491,           0.0058763,             0.82516,             0.77854,             0.82217,              0.5852,             0.02913,            0.011153,            0.015937,            0.003169,            0.003169,            0.003169
                 209,            0.025853,            0.018055,            0.006412,              0.8292,             0.76897,             0.82062,             0.58351,            0.029037,            0.011096,            0.016486,            0.003136,            0.003136,            0.003136
                 210,            0.025653,            0.018312,           0.0069652,             0.82285,             0.77991,             0.82235,             0.58352,            0.029084,            0.011072,            0.016844,            0.003103,            0.003103,            0.003103
                 211,            0.025674,            0.018292,           0.0065201,             0.82994,             0.77717,             0.82223,             0.58313,            0.029089,            0.011049,            0.017012,             0.00307,             0.00307,             0.00307
                 212,            0.025628,            0.017885,           0.0058811,             0.84778,             0.76576,             0.82507,             0.58443,            0.029097,            0.011042,            0.017103,            0.003037,            0.003037,            0.003037
                 213,            0.024859,            0.017877,           0.0052164,             0.83906,             0.76912,             0.82609,              0.5832,            0.029145,            0.011119,            0.017028,            0.003004,            0.003004,            0.003004
                 214,             0.02532,            0.018169,           0.0063336,             0.83144,             0.77686,             0.82418,             0.58466,            0.029051,            0.011086,            0.017251,            0.002971,            0.002971,            0.002971
                 215,            0.025576,            0.018208,           0.0058866,             0.83822,             0.77492,             0.82978,             0.58921,            0.028894,            0.011015,            0.017235,            0.002938,            0.002938,            0.002938
                 216,             0.02554,            0.017826,           0.0058411,             0.82358,             0.78653,             0.83124,             0.58942,            0.028887,            0.011025,            0.017201,            0.002905,            0.002905,            0.002905
                 217,            0.025351,            0.017738,           0.0065557,             0.83262,             0.77317,             0.82562,             0.58981,            0.028842,            0.011042,            0.017118,            0.002872,            0.002872,            0.002872
                 218,            0.025084,            0.017998,           0.0060201,             0.83163,             0.77056,             0.82594,              0.5891,            0.028758,            0.011092,             0.01693,            0.002839,            0.002839,            0.002839
                 219,            0.025262,            0.017463,           0.0059643,             0.80455,             0.78767,             0.82512,             0.59242,            0.028582,            0.011115,            0.016865,            0.002806,            0.002806,            0.002806
                 220,            0.025365,             0.01773,           0.0058301,             0.81801,             0.77014,             0.82496,             0.59195,            0.028458,             0.01119,            0.016699,            0.002773,            0.002773,            0.002773
                 221,            0.025533,            0.018004,           0.0062353,             0.81783,             0.77244,               0.825,             0.59125,            0.028446,            0.011198,            0.016431,             0.00274,             0.00274,             0.00274
                 222,            0.025328,            0.018216,           0.0058661,             0.83286,             0.76394,             0.82609,             0.59566,            0.028457,            0.011204,             0.01627,            0.002707,            0.002707,            0.002707
                 223,            0.024893,            0.017599,           0.0057506,             0.83231,             0.76457,             0.82701,             0.59389,            0.028467,            0.011213,            0.016344,            0.002674,            0.002674,            0.002674
                 224,            0.025098,            0.017419,           0.0060094,             0.85218,             0.75861,             0.83131,             0.59197,            0.028476,            0.011234,            0.016604,            0.002641,            0.002641,            0.002641
                 225,            0.024788,            0.017672,           0.0053799,             0.85922,             0.76027,             0.83074,              0.5913,            0.028533,            0.011271,            0.016932,            0.002608,            0.002608,            0.002608
                 226,            0.024744,            0.017191,           0.0053203,             0.85497,             0.76285,             0.82918,             0.59132,            0.028658,            0.011278,            0.016999,            0.002575,            0.002575,            0.002575
                 227,            0.024782,            0.017627,           0.0057259,             0.83152,             0.76937,             0.82723,             0.58955,             0.02873,             0.01132,            0.016935,            0.002542,            0.002542,            0.002542
                 228,            0.024474,            0.017248,           0.0056755,             0.84054,             0.76487,             0.82621,             0.58925,            0.028719,            0.011339,             0.01671,            0.002509,            0.002509,            0.002509
                 229,            0.024655,            0.017492,           0.0061533,               0.865,             0.75148,             0.82624,             0.59088,            0.028733,            0.011383,            0.016401,            0.002476,            0.002476,            0.002476
                 230,            0.024757,            0.017901,           0.0053885,             0.83878,             0.76928,             0.82615,             0.59067,            0.028732,            0.011377,              0.0164,            0.002443,            0.002443,            0.002443
                 231,            0.025246,            0.017235,           0.0055226,             0.85029,             0.76418,             0.82506,             0.59233,            0.028852,            0.011376,            0.016438,             0.00241,             0.00241,             0.00241
                 232,            0.025146,            0.017686,           0.0054894,             0.83035,              0.7651,             0.82355,             0.59039,            0.028917,            0.011355,            0.016482,            0.002377,            0.002377,            0.002377
                 233,            0.024812,            0.017163,           0.0057712,             0.84071,             0.76232,              0.8242,             0.59249,            0.028982,            0.011345,            0.016362,            0.002344,            0.002344,            0.002344
                 234,            0.025166,            0.017461,           0.0060693,             0.82488,             0.76643,             0.82486,             0.59066,            0.028968,            0.011347,             0.01601,            0.002311,            0.002311,            0.002311
                 235,             0.02457,            0.017365,           0.0052261,              0.8274,             0.76528,             0.82471,             0.59105,            0.029062,            0.011392,            0.015652,            0.002278,            0.002278,            0.002278
                 236,            0.024916,             0.01755,           0.0054127,             0.84703,             0.75054,             0.82506,             0.59103,            0.029172,             0.01144,             0.01533,            0.002245,            0.002245,            0.002245
                 237,            0.024134,            0.017245,           0.0054396,             0.88632,             0.72733,              0.8246,             0.58994,            0.029156,            0.011451,            0.015182,            0.002212,            0.002212,            0.002212
                 238,            0.024251,            0.017115,           0.0053282,             0.88049,             0.73144,              0.8234,             0.58997,            0.029144,            0.011454,            0.015045,            0.002179,            0.002179,            0.002179
                 239,            0.024345,            0.017256,           0.0051824,             0.87646,             0.73504,             0.82246,             0.58902,            0.029074,            0.011479,            0.014884,            0.002146,            0.002146,            0.002146
                 240,            0.024015,            0.017014,           0.0052784,             0.88343,              0.7311,             0.82187,              0.5863,            0.029069,            0.011481,            0.014779,            0.002113,            0.002113,            0.002113
                 241,            0.024674,            0.016907,           0.0054057,             0.88635,             0.72734,             0.82056,             0.58497,            0.029063,            0.011503,            0.014845,             0.00208,             0.00208,             0.00208
                 242,            0.024657,            0.017746,           0.0057219,             0.86056,             0.73925,             0.82157,             0.58428,            0.028969,            0.011525,            0.014841,            0.002047,            0.002047,            0.002047
                 243,            0.024024,            0.017032,           0.0051796,             0.86319,             0.73682,             0.82301,             0.58564,            0.028861,            0.011531,            0.014935,            0.002014,            0.002014,            0.002014
                 244,            0.024386,            0.017433,            0.005328,             0.84911,             0.74789,             0.82143,              0.5857,            0.028795,            0.011522,             0.01504,            0.001981,            0.001981,            0.001981
                 245,            0.023926,            0.017274,           0.0048536,             0.83876,             0.74766,             0.82258,             0.58756,            0.028743,            0.011492,            0.015134,            0.001948,            0.001948,            0.001948
                 246,            0.023827,             0.01713,            0.005157,             0.85802,             0.73745,             0.82191,             0.58408,            0.028798,             0.01151,            0.015258,            0.001915,            0.001915,            0.001915
                 247,            0.024097,            0.017271,           0.0050159,             0.83831,             0.75689,             0.82382,              0.5838,            0.028788,            0.011499,            0.015434,            0.001882,            0.001882,            0.001882
                 248,            0.023787,            0.017203,           0.0051535,              0.8482,             0.74345,             0.82105,             0.58174,            0.028765,            0.011489,            0.015576,            0.001849,            0.001849,            0.001849
                 249,            0.023532,            0.017005,           0.0053067,             0.86986,             0.73414,             0.82081,             0.58271,            0.028713,            0.011488,             0.01565,            0.001816,            0.001816,            0.001816
                 250,            0.024085,            0.017065,           0.0052603,             0.85756,             0.73999,             0.82065,             0.58464,            0.028696,            0.011465,            0.015822,            0.001783,            0.001783,            0.001783
                 251,            0.023523,            0.017006,           0.0050867,             0.86512,             0.74112,             0.82081,             0.58498,            0.028695,            0.011453,            0.015957,             0.00175,             0.00175,             0.00175
                 252,            0.024078,            0.016991,           0.0051814,             0.86324,             0.74491,             0.82146,             0.58656,            0.028699,            0.011432,            0.015902,            0.001717,            0.001717,            0.001717
                 253,            0.023997,            0.017018,           0.0052921,             0.85926,             0.74595,             0.82211,             0.58726,            0.028719,             0.01144,            0.015863,            0.001684,            0.001684,            0.001684
                 254,            0.024009,            0.016703,           0.0052721,             0.86178,             0.74311,             0.82505,             0.58711,            0.028717,             0.01144,             0.01589,            0.001651,            0.001651,            0.001651
                 255,            0.023579,            0.016945,           0.0047298,             0.85468,             0.74897,             0.82503,             0.58697,             0.02872,            0.011457,            0.015986,            0.001618,            0.001618,            0.001618
                 256,            0.023001,            0.016781,           0.0053382,             0.85698,             0.74751,              0.8249,             0.58667,            0.028701,            0.011459,            0.015958,            0.001585,            0.001585,            0.001585
                 257,            0.023758,            0.016651,           0.0052266,             0.85483,             0.74684,             0.82525,             0.58633,            0.028672,            0.011447,            0.015868,            0.001552,            0.001552,            0.001552
                 258,            0.023413,            0.016815,           0.0046683,             0.84631,             0.75236,             0.82405,             0.58395,            0.028668,            0.011446,            0.015832,            0.001519,            0.001519,            0.001519
                 259,            0.023776,            0.016902,           0.0048022,              0.8556,             0.74906,              0.8268,             0.58627,            0.028658,            0.011446,            0.015759,            0.001486,            0.001486,            0.001486
                 260,            0.023458,            0.016506,           0.0046021,             0.85514,             0.74812,             0.82543,              0.5864,            0.028656,            0.011447,            0.015715,            0.001453,            0.001453,            0.001453
                 261,            0.023326,            0.016534,           0.0048942,             0.85683,             0.74648,             0.82299,             0.58732,            0.028673,            0.011472,            0.015739,             0.00142,             0.00142,             0.00142
                 262,            0.023644,            0.017089,           0.0045352,             0.81117,             0.77618,             0.82291,             0.58735,            0.028677,            0.011493,            0.015713,            0.001387,            0.001387,            0.001387
                 263,             0.02352,            0.016807,           0.0049963,             0.81921,             0.76765,             0.82333,             0.58948,            0.028681,            0.011516,            0.015688,            0.001354,            0.001354,            0.001354
                 264,            0.023159,            0.016587,           0.0042322,             0.87621,             0.73255,             0.82492,              0.5888,            0.028672,            0.011527,            0.015612,            0.001321,            0.001321,            0.001321
                 265,            0.023393,            0.016989,           0.0048844,             0.84769,             0.75162,             0.82516,             0.58768,            0.028684,            0.011536,            0.015584,            0.001288,            0.001288,            0.001288
                 266,            0.023429,            0.016511,           0.0049521,             0.85744,             0.74985,             0.82904,              0.5875,            0.028664,            0.011545,            0.015535,            0.001255,            0.001255,            0.001255
                 267,            0.023166,            0.016584,           0.0048189,             0.83874,             0.75872,             0.82889,             0.58758,            0.028673,            0.011552,            0.015562,            0.001222,            0.001222,            0.001222
                 268,            0.022693,            0.016202,           0.0044941,               0.866,             0.74544,              0.8291,             0.58875,             0.02868,            0.011573,            0.015624,            0.001189,            0.001189,            0.001189
                 269,            0.022717,            0.016244,            0.004733,              0.8671,             0.74356,             0.82847,             0.58994,            0.028715,            0.011588,            0.015594,            0.001156,            0.001156,            0.001156
                 270,             0.02301,            0.016847,           0.0044334,              0.8671,             0.74234,             0.82895,             0.58817,            0.028733,            0.011613,            0.015587,            0.001123,            0.001123,            0.001123
                 271,            0.022838,            0.016516,           0.0043742,             0.86525,             0.74408,             0.82891,             0.58848,            0.028744,            0.011619,            0.015652,             0.00109,             0.00109,             0.00109
                 272,            0.022798,            0.016491,           0.0047493,             0.89109,             0.72853,              0.8292,             0.59024,            0.028755,            0.011636,            0.015647,            0.001057,            0.001057,            0.001057
                 273,            0.022795,            0.016833,           0.0042715,             0.89535,             0.72941,             0.82941,             0.59215,            0.028741,            0.011645,            0.015632,            0.001024,            0.001024,            0.001024
                 274,            0.022943,            0.016592,           0.0043771,             0.89339,             0.72977,             0.82861,             0.58896,            0.028745,            0.011658,            0.015652,            0.000991,            0.000991,            0.000991
                 275,            0.022545,            0.016482,           0.0043499,             0.88449,             0.73495,             0.82831,             0.58724,            0.028736,            0.011679,            0.015665,            0.000958,            0.000958,            0.000958
                 276,            0.022832,            0.016188,           0.0043195,             0.89484,             0.72938,             0.82793,             0.58711,            0.028717,            0.011692,            0.015656,            0.000925,            0.000925,            0.000925
                 277,            0.022455,            0.016168,           0.0046883,             0.89687,             0.73069,             0.82885,             0.58885,            0.028704,            0.011695,            0.015675,            0.000892,            0.000892,            0.000892
                 278,            0.022476,            0.016552,           0.0046287,               0.876,             0.73942,              0.8279,             0.58858,            0.028688,            0.011709,            0.015704,            0.000859,            0.000859,            0.000859
                 279,            0.022667,            0.015829,            0.004249,             0.86539,             0.74683,             0.82767,              0.5869,            0.028682,            0.011719,            0.015771,            0.000826,            0.000826,            0.000826
                 280,            0.022794,            0.016299,           0.0042668,             0.86427,             0.74759,             0.82831,             0.58814,            0.028686,            0.011732,            0.015761,            0.000793,            0.000793,            0.000793
                 281,            0.022509,            0.015889,           0.0041549,             0.86969,             0.74284,             0.82823,             0.58865,            0.028684,            0.011748,            0.015769,             0.00076,             0.00076,             0.00076
                 282,            0.022364,            0.015787,           0.0042784,             0.86603,              0.7449,             0.82798,             0.58796,            0.028679,            0.011773,            0.015836,            0.000727,            0.000727,            0.000727
                 283,            0.022075,            0.015847,           0.0044082,              0.8663,             0.74326,             0.82797,             0.58754,             0.02867,            0.011792,            0.015913,            0.000694,            0.000694,            0.000694
                 284,            0.022265,            0.016548,             0.00394,              0.8667,             0.74253,             0.82857,             0.58904,            0.028663,            0.011801,            0.015961,            0.000661,            0.000661,            0.000661
                 285,            0.022143,            0.016219,           0.0043743,              0.8698,             0.74148,             0.82798,             0.58874,            0.028655,            0.011811,            0.016039,            0.000628,            0.000628,            0.000628
                 286,            0.022026,            0.015515,           0.0043038,             0.86737,             0.74206,              0.8275,             0.58816,            0.028646,            0.011811,            0.016084,            0.000595,            0.000595,            0.000595
                 287,            0.022216,            0.015947,           0.0043785,             0.86761,             0.74188,              0.8275,             0.58764,            0.028633,             0.01181,            0.016149,            0.000562,            0.000562,            0.000562
                 288,            0.022206,             0.01617,           0.0042923,             0.86866,             0.74239,             0.82802,             0.58805,            0.028623,            0.011815,            0.016192,            0.000529,            0.000529,            0.000529
                 289,            0.022139,            0.016348,            0.004045,             0.86656,             0.74231,             0.82795,             0.58782,             0.02862,            0.011828,            0.016257,            0.000496,            0.000496,            0.000496
                 290,            0.021997,             0.01565,            0.004435,             0.86792,             0.74045,             0.82814,             0.58837,            0.028604,            0.011836,            0.016282,            0.000463,            0.000463,            0.000463
                 291,            0.022322,            0.016442,           0.0041332,             0.87077,             0.73983,             0.82816,             0.58764,            0.028592,            0.011841,            0.016352,             0.00043,             0.00043,             0.00043
                 292,            0.021981,            0.015727,           0.0039889,             0.87264,             0.73862,             0.82804,             0.58717,            0.028586,            0.011852,            0.016374,            0.000397,            0.000397,            0.000397
                 293,             0.02224,            0.016414,           0.0040189,             0.87114,             0.74008,               0.828,             0.58746,             0.02859,            0.011869,            0.016387,            0.000364,            0.000364,            0.000364
                 294,            0.021972,            0.015737,           0.0040472,             0.86948,             0.73902,             0.82783,             0.58822,            0.028585,             0.01188,            0.016404,            0.000331,            0.000331,            0.000331
                 295,             0.02202,            0.015935,           0.0040506,             0.86951,             0.73879,             0.82806,             0.58807,            0.028568,            0.011893,            0.016436,            0.000298,            0.000298,            0.000298
                 296,             0.02193,            0.015675,           0.0040013,             0.86914,             0.73863,             0.82754,             0.58822,            0.028562,            0.011894,            0.016444,            0.000265,            0.000265,            0.000265
                 297,            0.021716,            0.015856,            0.004001,             0.82713,             0.76828,             0.82804,             0.58863,             0.02855,            0.011908,            0.016447,            0.000232,            0.000232,            0.000232
                 298,            0.021403,            0.015526,           0.0043305,             0.86727,              0.7388,             0.82768,             0.58829,            0.028542,            0.011911,            0.016465,            0.000199,            0.000199,            0.000199
                 299,            0.021936,            0.015981,           0.0042002,              0.8676,             0.73865,             0.82737,             0.58759,             0.02854,            0.011921,            0.016471,            0.000166,            0.000166,            0.000166
