               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,             0.02721,            0.018574,           0.0076159,             0.83923,              0.7512,             0.81039,             0.56241,            0.030254,            0.010914,            0.016626,           0.0074095,           0.0074095,           0.0074095
                 159,            0.026467,            0.018085,           0.0066417,             0.79933,             0.75669,             0.80099,              0.5669,             0.02996,            0.010951,            0.016151,            0.007393,            0.007393,            0.007393
                 160,            0.026493,            0.018548,            0.006603,             0.82657,             0.74306,             0.80461,             0.56886,            0.029744,            0.010726,            0.015834,           0.0073765,           0.0073765,           0.0073765
                 161,            0.026387,            0.018155,           0.0067415,             0.82713,             0.76493,             0.81265,             0.57166,            0.029679,            0.010651,            0.015887,             0.00736,             0.00736,             0.00736
                 162,            0.025834,             0.01797,           0.0065335,             0.81215,             0.77254,             0.81865,              0.5744,            0.029244,            0.010756,            0.016252,           0.0073435,           0.0073435,           0.0073435
                 163,            0.026764,            0.017813,           0.0066762,             0.79392,             0.77926,             0.81745,             0.58296,            0.029142,            0.010661,            0.016038,            0.007327,            0.007327,            0.007327
                 164,            0.026126,            0.017876,           0.0070264,             0.85648,             0.71891,             0.81024,             0.57401,            0.029343,            0.010678,            0.016266,           0.0073105,           0.0073105,           0.0073105
                 165,            0.026196,            0.017862,           0.0067028,             0.85045,             0.73747,             0.80803,             0.57454,            0.029141,            0.010698,            0.017146,            0.007294,            0.007294,            0.007294
                 166,            0.026287,            0.018221,           0.0071015,             0.77378,             0.77368,             0.80168,             0.57521,            0.029218,            0.010741,            0.016232,           0.0072775,           0.0072775,           0.0072775
                 167,            0.026486,            0.018109,           0.0068235,             0.78093,             0.76587,             0.80442,             0.57568,            0.029459,            0.010795,            0.016101,            0.007261,            0.007261,            0.007261
                 168,            0.025998,            0.017829,           0.0066739,              0.8491,             0.72235,             0.80106,              0.5731,            0.029673,            0.010717,            0.017297,           0.0072445,           0.0072445,           0.0072445
                 169,            0.026521,            0.017963,           0.0078474,             0.83213,             0.73887,             0.80717,             0.58213,            0.029665,            0.010646,            0.016776,            0.007228,            0.007228,            0.007228
                 170,            0.026198,            0.017821,           0.0071216,             0.83096,             0.74358,             0.81248,             0.58775,            0.029431,            0.010625,            0.016082,           0.0072115,           0.0072115,           0.0072115
                 171,            0.025839,            0.017993,           0.0067518,             0.79391,             0.77521,              0.8109,             0.58226,            0.029405,            0.010822,             0.01543,            0.007195,            0.007195,            0.007195
                 172,            0.026226,            0.018116,           0.0066648,             0.81062,             0.75131,             0.80908,             0.58314,            0.029101,            0.010796,            0.014814,           0.0071785,           0.0071785,           0.0071785
                 173,            0.026191,            0.017649,           0.0068734,             0.79806,             0.75612,             0.80593,             0.58023,            0.029441,              0.0108,            0.014426,            0.007162,            0.007162,            0.007162
                 174,            0.026345,            0.018006,           0.0075767,              0.7784,             0.76518,             0.80872,             0.58066,            0.029426,             0.01072,            0.014363,           0.0071455,           0.0071455,           0.0071455
                 175,            0.026093,            0.017846,           0.0069316,             0.82657,             0.74992,             0.81697,             0.58868,            0.029343,            0.010555,             0.01421,            0.007129,            0.007129,            0.007129
                 176,            0.025756,            0.017789,           0.0065023,             0.83416,             0.74274,             0.81566,             0.58588,            0.029509,            0.010418,            0.014821,           0.0071125,           0.0071125,           0.0071125
                 177,            0.026039,            0.017619,           0.0065859,             0.83305,             0.74437,               0.807,             0.58105,            0.029592,            0.010421,            0.015273,            0.007096,            0.007096,            0.007096
                 178,            0.025538,            0.017823,           0.0063347,               0.816,             0.76379,             0.81593,              0.5853,            0.029605,            0.010414,            0.015048,           0.0070795,           0.0070795,           0.0070795
                 179,             0.02582,            0.017667,           0.0068465,             0.84445,             0.73813,             0.80461,             0.57707,            0.029673,            0.010558,            0.014849,            0.007063,            0.007063,            0.007063
                 180,            0.025453,            0.017377,           0.0066836,             0.84383,             0.72135,             0.80321,             0.56924,            0.030071,              0.0108,            0.014473,           0.0070465,           0.0070465,           0.0070465
                 181,            0.025245,            0.017626,           0.0064343,             0.82296,              0.7404,             0.80533,             0.57391,            0.030305,            0.010815,            0.014908,             0.00703,             0.00703,             0.00703
                 182,            0.025754,            0.017609,           0.0062621,             0.81945,             0.76005,             0.80356,             0.57094,            0.030313,            0.010859,            0.014754,           0.0070135,           0.0070135,           0.0070135
                 183,            0.025188,            0.017531,           0.0060397,             0.84739,             0.73799,             0.79999,             0.57687,            0.030094,            0.010747,            0.014713,            0.006997,            0.006997,            0.006997
                 184,            0.025178,            0.017758,           0.0063014,             0.81851,               0.765,             0.80351,             0.57946,            0.030118,            0.010718,            0.015179,           0.0069805,           0.0069805,           0.0069805
                 185,            0.025519,            0.017379,           0.0066663,             0.82834,             0.75873,             0.80667,             0.58176,             0.03058,            0.010632,            0.014757,            0.006964,            0.006964,            0.006964
                 186,            0.025051,             0.01733,           0.0067159,             0.82993,              0.7483,             0.80196,             0.58293,            0.030573,            0.010569,            0.014488,           0.0069475,           0.0069475,           0.0069475
                 187,            0.025393,            0.017508,           0.0066705,             0.81981,             0.75105,             0.80395,             0.58263,            0.030672,            0.010632,            0.014611,            0.006931,            0.006931,            0.006931
                 188,            0.025277,            0.017332,           0.0064351,             0.84257,             0.74513,             0.81207,             0.58817,            0.030669,              0.0107,            0.015171,           0.0069145,           0.0069145,           0.0069145
                 189,            0.025238,            0.017644,           0.0065777,             0.83023,             0.77048,             0.81518,             0.58649,            0.030199,            0.010592,            0.015574,            0.006898,            0.006898,            0.006898
                 190,            0.024863,            0.017297,           0.0060502,             0.83998,             0.73718,             0.79904,             0.58072,            0.030157,            0.010691,            0.015504,           0.0068815,           0.0068815,           0.0068815
                 191,             0.02482,             0.01685,           0.0060266,             0.83456,             0.72198,             0.78232,             0.57849,            0.030306,            0.010753,            0.015589,            0.006865,            0.006865,            0.006865
                 192,            0.025216,            0.017284,           0.0059386,             0.82951,             0.72811,              0.7967,             0.58013,            0.030226,            0.010832,             0.01593,           0.0068485,           0.0068485,           0.0068485
                 193,            0.025107,            0.017089,           0.0063757,             0.83389,             0.73585,             0.78805,             0.56852,            0.030293,            0.010846,             0.01637,            0.006832,            0.006832,            0.006832
                 194,            0.025165,            0.016847,           0.0061293,             0.84417,             0.72562,             0.79953,             0.56839,            0.030225,            0.010874,            0.016672,           0.0068155,           0.0068155,           0.0068155
                 195,            0.024851,            0.017548,           0.0059674,             0.83123,             0.74421,             0.80602,             0.58189,            0.029964,             0.01086,            0.016465,            0.006799,            0.006799,            0.006799
                 196,             0.02447,            0.017153,           0.0060395,             0.82391,             0.75065,             0.80702,             0.58257,            0.029697,            0.010797,             0.01628,           0.0067825,           0.0067825,           0.0067825
                 197,             0.02518,             0.01692,           0.0060035,             0.80737,             0.77256,             0.81106,             0.59017,            0.029641,            0.010761,            0.016009,            0.006766,            0.006766,            0.006766
                 198,            0.025006,            0.017197,           0.0059914,             0.83706,             0.74599,             0.81619,             0.58614,            0.029632,            0.010816,            0.016104,           0.0067495,           0.0067495,           0.0067495
                 199,            0.024524,            0.017175,           0.0062002,             0.86801,             0.73157,             0.81614,             0.58308,             0.02961,            0.010823,            0.015536,            0.006733,            0.006733,            0.006733
                 200,            0.025278,            0.016911,            0.006428,             0.81327,             0.77017,             0.81345,             0.58312,            0.029832,            0.010848,            0.015281,           0.0067165,           0.0067165,           0.0067165
                 201,            0.024904,            0.017513,           0.0062762,             0.85256,             0.72834,               0.807,             0.58404,            0.029955,            0.010854,            0.015616,              0.0067,              0.0067,              0.0067
                 202,            0.024493,            0.017105,           0.0057387,             0.84551,             0.73703,             0.80694,              0.5826,            0.029982,            0.010817,            0.016041,           0.0066835,           0.0066835,           0.0066835
                 203,            0.024663,            0.016672,           0.0063118,             0.84228,             0.75502,              0.8096,             0.58397,             0.02995,             0.01087,             0.01586,            0.006667,            0.006667,            0.006667
                 204,            0.024597,            0.016772,           0.0057714,             0.87203,             0.71615,             0.80595,             0.58395,            0.029948,             0.01092,            0.015949,           0.0066505,           0.0066505,           0.0066505
                 205,            0.024636,            0.016847,           0.0060883,             0.83625,             0.73195,             0.80835,             0.58309,            0.029748,             0.01087,            0.015769,            0.006634,            0.006634,            0.006634
                 206,            0.024238,            0.016234,           0.0057722,             0.80386,             0.74642,             0.80227,             0.58631,            0.029709,            0.010848,            0.015307,           0.0066175,           0.0066175,           0.0066175
                 207,            0.024626,            0.016972,           0.0060361,             0.80059,             0.75256,              0.8042,             0.59027,            0.029793,            0.010847,             0.01548,            0.006601,            0.006601,            0.006601
                 208,            0.024361,            0.016681,           0.0055507,             0.82647,              0.7438,             0.80529,              0.5906,            0.029819,            0.010907,            0.015695,           0.0065845,           0.0065845,           0.0065845
                 209,            0.024759,            0.016738,           0.0057849,             0.80818,             0.75725,             0.80141,             0.58684,            0.029914,            0.010901,             0.01586,            0.006568,            0.006568,            0.006568
                 210,            0.024507,            0.017358,           0.0059621,             0.81556,             0.75726,             0.80512,             0.59024,            0.030037,            0.010874,            0.015725,           0.0065515,           0.0065515,           0.0065515
                 211,            0.024097,            0.016768,           0.0056252,             0.82898,             0.75259,             0.80706,             0.58883,            0.029924,            0.010822,            0.015883,            0.006535,            0.006535,            0.006535
                 212,            0.023756,             0.01651,           0.0059637,              0.8066,             0.75599,             0.80484,             0.59152,            0.029775,            0.010841,             0.01595,           0.0065185,           0.0065185,           0.0065185
                 213,            0.024448,             0.01679,           0.0055613,             0.81648,             0.75175,             0.80741,             0.59107,            0.029596,            0.010738,            0.015971,            0.006502,            0.006502,            0.006502
                 214,            0.024156,            0.016658,           0.0058412,             0.82804,             0.73748,             0.81093,              0.5901,            0.029654,            0.010711,            0.016149,           0.0064855,           0.0064855,           0.0064855
                 215,            0.023867,            0.016572,           0.0059516,             0.84775,             0.71908,             0.80765,             0.58953,             0.02967,            0.010776,            0.016172,            0.006469,            0.006469,            0.006469
                 216,            0.023817,              0.0166,           0.0055155,             0.81905,             0.74119,             0.80504,              0.5886,            0.029664,            0.010758,            0.016207,           0.0064525,           0.0064525,           0.0064525
                 217,            0.023826,            0.016781,           0.0052805,             0.82633,             0.74416,             0.80913,             0.59005,            0.029397,             0.01079,            0.016101,            0.006436,            0.006436,            0.006436
                 218,            0.023794,            0.016304,           0.0058247,             0.83416,             0.74425,             0.81073,             0.59405,            0.029308,            0.010799,            0.016271,           0.0064195,           0.0064195,           0.0064195
                 219,            0.024534,            0.016877,           0.0058183,             0.82489,             0.74899,             0.80881,             0.59608,            0.029324,             0.01094,            0.016224,            0.006403,            0.006403,            0.006403
                 220,            0.023587,            0.016648,           0.0054733,             0.81345,             0.74695,             0.80363,             0.59177,            0.029269,            0.010934,            0.016296,           0.0063865,           0.0063865,           0.0063865
                 221,            0.023876,            0.016802,           0.0056742,             0.81487,             0.75991,             0.80516,             0.59312,            0.029301,             0.01091,            0.016169,             0.00637,             0.00637,             0.00637
                 222,            0.024358,            0.016831,            0.006181,             0.81682,             0.76648,             0.80773,             0.59203,            0.029426,             0.01089,            0.016048,           0.0063535,           0.0063535,           0.0063535
                 223,            0.024046,            0.016781,            0.006109,             0.81669,             0.75352,             0.80477,             0.59225,             0.02939,            0.010941,            0.015864,            0.006337,            0.006337,            0.006337
                 224,            0.023642,            0.016114,           0.0060192,             0.80943,             0.75523,             0.79996,             0.58987,            0.029523,            0.010972,            0.016038,           0.0063205,           0.0063205,           0.0063205
                 225,            0.023954,            0.016558,           0.0059981,             0.79385,               0.766,             0.79856,             0.59096,            0.029576,            0.010945,               0.016,            0.006304,            0.006304,            0.006304
                 226,            0.023891,            0.016544,           0.0057737,             0.81196,              0.7559,             0.79666,             0.59363,            0.029526,            0.010937,            0.016139,           0.0062875,           0.0062875,           0.0062875
                 227,            0.023744,            0.016415,           0.0052485,             0.83302,             0.74015,             0.79715,             0.59271,            0.029506,            0.010978,            0.016045,            0.006271,            0.006271,            0.006271
                 228,            0.023903,            0.016334,           0.0051934,             0.82382,             0.74796,             0.79586,              0.5935,            0.029426,             0.01096,            0.016026,           0.0062545,           0.0062545,           0.0062545
                 229,            0.023435,            0.015877,           0.0052657,               0.837,             0.73746,             0.79783,             0.59289,            0.029411,            0.010928,            0.016004,            0.006238,            0.006238,            0.006238
                 230,            0.023311,            0.016133,           0.0051127,             0.84349,             0.73541,               0.802,              0.5952,             0.02941,            0.010983,            0.015993,           0.0062215,           0.0062215,           0.0062215
                 231,             0.02313,            0.016099,           0.0053191,             0.84603,             0.72598,               0.803,             0.59396,             0.02948,            0.010994,            0.016001,            0.006205,            0.006205,            0.006205
                 232,            0.023807,            0.016183,            0.005432,             0.84706,             0.72629,             0.80185,             0.59478,            0.029456,            0.010995,            0.015911,           0.0061885,           0.0061885,           0.0061885
                 233,            0.023494,            0.016089,           0.0062573,             0.81323,             0.75064,             0.79823,             0.59371,              0.0295,            0.010967,            0.015936,            0.006172,            0.006172,            0.006172
                 234,            0.023471,            0.016485,           0.0057493,             0.82703,             0.74034,             0.80224,             0.59585,            0.029482,            0.010928,            0.015882,           0.0061555,           0.0061555,           0.0061555
                 235,            0.023977,            0.016372,           0.0058623,             0.83689,             0.74787,             0.80715,             0.59684,            0.029372,            0.010871,            0.015877,            0.006139,            0.006139,            0.006139
                 236,            0.023401,            0.016277,           0.0052596,              0.8286,             0.74684,             0.80611,             0.59755,            0.029392,            0.010827,            0.016115,           0.0061225,           0.0061225,           0.0061225
                 237,            0.023365,            0.016221,           0.0054278,             0.83574,             0.74598,             0.80465,             0.59762,            0.029484,            0.010811,            0.016355,            0.006106,            0.006106,            0.006106
                 238,            0.022976,            0.016428,           0.0054816,             0.79873,             0.76836,             0.80506,             0.59815,            0.029578,            0.010816,            0.016471,           0.0060895,           0.0060895,           0.0060895
                 239,            0.023032,            0.015566,           0.0051397,             0.83156,             0.74935,             0.80724,             0.60297,            0.029685,            0.010835,             0.01651,            0.006073,            0.006073,            0.006073
                 240,            0.023456,            0.015947,           0.0056382,             0.83304,             0.75332,             0.80767,              0.6036,            0.029729,            0.010823,            0.016466,           0.0060565,           0.0060565,           0.0060565
                 241,            0.023132,             0.01632,            0.005459,             0.83504,             0.75786,             0.80929,             0.60311,            0.029753,            0.010825,            0.016272,             0.00604,             0.00604,             0.00604
                 242,            0.022955,            0.016154,           0.0054107,             0.83772,             0.74735,             0.81001,             0.60252,            0.029722,            0.010828,            0.016039,           0.0060235,           0.0060235,           0.0060235
                 243,            0.022999,            0.015788,           0.0053234,             0.83273,             0.75813,             0.81553,             0.60363,            0.029704,            0.010813,             0.01603,            0.006007,            0.006007,            0.006007
                 244,            0.022729,             0.01534,           0.0053404,             0.83355,              0.7576,              0.8132,             0.60424,            0.029731,            0.010819,            0.015834,           0.0059905,           0.0059905,           0.0059905
                 245,             0.02319,            0.015586,           0.0050578,             0.83109,             0.76226,             0.81368,             0.60672,            0.029728,            0.010849,            0.015748,            0.005974,            0.005974,            0.005974
                 246,            0.023474,            0.015886,           0.0051286,             0.84419,             0.75153,             0.81359,             0.60217,            0.029761,            0.010846,            0.015477,           0.0059575,           0.0059575,           0.0059575
                 247,            0.023239,            0.016216,           0.0053969,             0.85222,             0.74036,             0.80983,                 0.6,            0.029789,            0.010851,            0.015509,            0.005941,            0.005941,            0.005941
                 248,            0.022811,            0.016491,           0.0050065,             0.83955,             0.75581,              0.8092,              0.5999,              0.0298,            0.010873,            0.015478,           0.0059245,           0.0059245,           0.0059245
                 249,            0.022987,              0.0159,            0.004667,             0.84838,             0.75252,             0.81002,              0.5971,            0.029842,            0.010854,            0.015564,            0.005908,            0.005908,            0.005908
                 250,            0.023146,            0.016091,             0.00474,             0.82806,             0.76514,             0.80903,             0.59744,             0.02988,            0.010838,            0.015624,           0.0058915,           0.0058915,           0.0058915
                 251,            0.022849,            0.016076,           0.0047686,             0.83793,             0.76121,             0.80748,              0.5982,            0.029909,             0.01085,            0.015606,            0.005875,            0.005875,            0.005875
                 252,            0.022915,            0.016395,           0.0049389,             0.85019,              0.7438,             0.80536,             0.59754,            0.030011,             0.01085,            0.015632,           0.0058585,           0.0058585,           0.0058585
                 253,            0.022856,            0.015968,           0.0054156,             0.85074,             0.74968,              0.8071,             0.59627,            0.030076,             0.01084,            0.015652,            0.005842,            0.005842,            0.005842
                 254,              0.0223,            0.015668,            0.004875,             0.84705,             0.74036,             0.80619,             0.59631,            0.030145,            0.010827,            0.015686,           0.0058255,           0.0058255,           0.0058255
                 255,            0.022873,            0.015577,           0.0051578,             0.83532,             0.75982,              0.8081,             0.59805,            0.030177,            0.010802,            0.015665,            0.005809,            0.005809,            0.005809
                 256,            0.022716,            0.015952,            0.005183,             0.83406,             0.75635,             0.80822,             0.59855,            0.030223,            0.010804,            0.015726,           0.0057925,           0.0057925,           0.0057925
                 257,             0.02293,            0.015707,           0.0050372,             0.82156,             0.75955,             0.80654,             0.59776,            0.030287,            0.010816,            0.015829,            0.005776,            0.005776,            0.005776
                 258,            0.022741,            0.015877,           0.0054856,              0.7895,             0.79116,             0.80762,             0.59891,             0.03029,            0.010808,            0.015888,           0.0057595,           0.0057595,           0.0057595
                 259,            0.023022,            0.015448,            0.005038,              0.7885,             0.79003,              0.8071,             0.59889,            0.030276,            0.010787,            0.015836,            0.005743,            0.005743,            0.005743
                 260,            0.023158,            0.015676,           0.0051258,             0.80547,             0.77662,             0.80606,             0.59772,            0.030273,              0.0108,             0.01581,           0.0057265,           0.0057265,           0.0057265
                 261,            0.022397,            0.015584,            0.005038,             0.81405,             0.77336,             0.80653,             0.59775,            0.030226,            0.010796,            0.015823,             0.00571,             0.00571,             0.00571
                 262,            0.022735,            0.015594,           0.0048404,             0.81052,             0.77016,             0.80398,             0.59699,            0.030224,            0.010799,            0.015891,           0.0056935,           0.0056935,           0.0056935
                 263,            0.022616,            0.015611,           0.0051242,             0.82035,             0.75819,             0.80293,             0.59659,            0.030207,            0.010817,             0.01593,            0.005677,            0.005677,            0.005677
                 264,            0.022593,            0.015686,           0.0050267,             0.82429,             0.74867,             0.80202,             0.59612,            0.030165,            0.010819,            0.015955,           0.0056605,           0.0056605,           0.0056605
                 265,            0.022514,            0.015488,           0.0047135,             0.80104,              0.7647,             0.80131,             0.59634,            0.030138,             0.01085,            0.015995,            0.005644,            0.005644,            0.005644
                 266,             0.02221,            0.015594,           0.0047242,             0.80466,             0.76147,             0.79991,             0.59662,            0.030148,            0.010882,            0.015965,           0.0056275,           0.0056275,           0.0056275
                 267,            0.022647,            0.015709,           0.0051177,             0.81781,             0.74752,             0.80074,             0.59493,            0.030138,            0.010886,              0.0161,            0.005611,            0.005611,            0.005611
                 268,            0.022528,            0.015779,           0.0053191,             0.80491,             0.75465,             0.80013,             0.59537,            0.030185,            0.010884,            0.016089,           0.0055945,           0.0055945,           0.0055945
                 269,            0.022553,            0.015371,           0.0050765,             0.84535,             0.72187,             0.79987,             0.59678,            0.030238,              0.0109,            0.016147,            0.005578,            0.005578,            0.005578
                 270,            0.022782,            0.015466,            0.005352,             0.78383,             0.77885,             0.79983,             0.59543,            0.030237,            0.010909,            0.016198,           0.0055615,           0.0055615,           0.0055615
                 271,            0.022867,            0.016033,           0.0053015,             0.77938,             0.78034,             0.79996,             0.59585,            0.030222,            0.010911,            0.016234,            0.005545,            0.005545,            0.005545
                 272,            0.022287,            0.015914,            0.005056,             0.77867,             0.78125,             0.79956,             0.59715,             0.03019,            0.010914,            0.016269,           0.0055285,           0.0055285,           0.0055285
                 273,            0.022405,            0.015707,           0.0049651,             0.78613,             0.77161,             0.80012,             0.59579,            0.030168,            0.010923,            0.016178,            0.005512,            0.005512,            0.005512
                 274,            0.022393,            0.015287,           0.0053784,             0.79477,              0.7703,             0.80052,             0.59636,            0.030151,            0.010926,            0.016153,           0.0054955,           0.0054955,           0.0054955
                 275,            0.022161,            0.015664,           0.0047215,             0.80933,             0.76972,             0.80257,              0.5965,            0.030107,            0.010918,            0.016026,            0.005479,            0.005479,            0.005479
                 276,             0.02208,            0.015501,           0.0050471,                0.82,             0.76682,              0.8045,             0.59589,            0.030073,            0.010927,            0.016022,           0.0054625,           0.0054625,           0.0054625
                 277,            0.022116,            0.015304,           0.0048515,             0.82538,             0.76505,             0.80429,             0.59756,            0.030038,            0.010942,            0.016053,            0.005446,            0.005446,            0.005446
                 278,            0.021879,            0.015213,           0.0048088,             0.82519,             0.76186,             0.80484,             0.59717,            0.030062,             0.01094,            0.016029,           0.0054295,           0.0054295,           0.0054295
                 279,            0.021884,            0.015356,           0.0048254,             0.81675,             0.76756,             0.80466,              0.5987,            0.030074,            0.010943,            0.016025,            0.005413,            0.005413,            0.005413
                 280,            0.022243,            0.015412,           0.0049135,             0.83159,             0.76144,             0.80394,             0.59842,            0.030058,            0.010934,            0.016011,           0.0053965,           0.0053965,           0.0053965
                 281,            0.022263,             0.01591,           0.0056074,              0.8346,              0.7592,             0.80117,             0.59748,            0.030063,            0.010923,            0.016052,             0.00538,             0.00538,             0.00538
                 282,            0.022709,            0.015875,           0.0052469,             0.84676,             0.75454,             0.80258,             0.59694,            0.030062,            0.010922,            0.016082,           0.0053635,           0.0053635,           0.0053635
                 283,            0.022138,            0.015102,           0.0047998,             0.84606,             0.75494,             0.80417,             0.59869,            0.030037,            0.010919,            0.016086,            0.005347,            0.005347,            0.005347
                 284,            0.021749,            0.014997,           0.0046557,             0.82382,               0.774,             0.80441,             0.59959,            0.030038,            0.010931,            0.016154,           0.0053305,           0.0053305,           0.0053305
                 285,            0.021863,            0.015386,           0.0051633,             0.82735,             0.77297,             0.80513,             0.60116,            0.030041,             0.01092,            0.016185,            0.005314,            0.005314,            0.005314
                 286,            0.022045,            0.015297,           0.0053423,             0.84939,             0.75103,             0.80418,             0.59865,            0.030065,            0.010915,            0.016208,           0.0052975,           0.0052975,           0.0052975
                 287,            0.022461,            0.015473,            0.004981,             0.84821,             0.74983,              0.8048,             0.59964,            0.030037,            0.010919,              0.0162,            0.005281,            0.005281,            0.005281
                 288,            0.022049,            0.015282,            0.004698,             0.84348,             0.74889,             0.80354,             0.59986,            0.030021,            0.010928,            0.016187,           0.0052645,           0.0052645,           0.0052645
                 289,            0.022142,            0.015331,           0.0048562,             0.82083,              0.7648,             0.80325,             0.60074,            0.030013,            0.010929,            0.016166,            0.005248,            0.005248,            0.005248
                 290,            0.021814,             0.01487,            0.004536,              0.8458,             0.74465,             0.80299,             0.60124,            0.029999,            0.010937,            0.016098,           0.0052315,           0.0052315,           0.0052315
                 291,            0.022072,            0.015035,           0.0045397,             0.84597,             0.74412,             0.80229,             0.60008,            0.030001,             0.01096,              0.0161,            0.005215,            0.005215,            0.005215
                 292,            0.021788,            0.015235,           0.0044987,             0.84161,             0.74777,             0.80164,             0.60025,            0.029995,            0.010963,            0.016125,           0.0051985,           0.0051985,           0.0051985
                 293,            0.021703,            0.015226,           0.0044028,             0.84673,             0.74609,             0.80303,              0.5989,            0.029988,            0.010981,            0.016141,            0.005182,            0.005182,            0.005182
                 294,            0.021915,            0.015185,           0.0045131,             0.84757,             0.74492,             0.80207,             0.59819,            0.029999,            0.011003,            0.016149,           0.0051655,           0.0051655,           0.0051655
                 295,            0.021802,            0.015097,           0.0050709,             0.84587,             0.74659,             0.80199,             0.59919,            0.030001,            0.011011,             0.01613,            0.005149,            0.005149,            0.005149
                 296,            0.021618,            0.015132,           0.0046915,             0.82795,             0.76001,             0.79955,             0.59756,            0.030006,            0.011033,            0.016076,           0.0051325,           0.0051325,           0.0051325
                 297,             0.02155,            0.014811,           0.0045015,             0.83084,             0.75862,             0.79935,              0.5976,            0.030013,            0.011034,            0.016033,            0.005116,            0.005116,            0.005116
                 298,            0.021451,            0.014933,           0.0043868,             0.83089,             0.75724,             0.79969,             0.59948,             0.03001,             0.01104,            0.016025,           0.0050995,           0.0050995,           0.0050995
                 299,            0.021483,            0.014936,           0.0042197,             0.82817,             0.75825,             0.79969,             0.59829,            0.030008,            0.011051,            0.016027,            0.005083,            0.005083,            0.005083
                 300,            0.021344,            0.014993,           0.0043207,             0.85235,              0.7415,             0.80028,             0.59938,            0.030005,            0.011066,            0.016006,           0.0050665,           0.0050665,           0.0050665
                 301,            0.021325,            0.015378,           0.0048405,             0.82991,             0.75692,             0.79877,             0.59943,            0.029975,            0.011064,            0.015983,             0.00505,             0.00505,             0.00505
                 302,            0.021247,            0.015126,           0.0046646,             0.85984,             0.73291,             0.80159,             0.59836,            0.029977,             0.01108,            0.015963,           0.0050335,           0.0050335,           0.0050335
                 303,            0.021144,            0.014913,           0.0045379,             0.86042,             0.73292,             0.80156,             0.59893,            0.029955,            0.011096,            0.015921,            0.005017,            0.005017,            0.005017
                 304,            0.021502,            0.014846,           0.0045671,             0.86141,             0.73223,             0.80054,             0.59786,            0.029948,            0.011112,            0.015859,           0.0050005,           0.0050005,           0.0050005
                 305,            0.021822,            0.014779,           0.0045965,             0.86247,             0.73156,             0.80169,             0.59922,             0.02994,            0.011126,            0.015796,            0.004984,            0.004984,            0.004984
                 306,            0.021394,            0.014755,           0.0045273,              0.8588,             0.73827,             0.80167,             0.59947,             0.02993,            0.011129,            0.015741,           0.0049675,           0.0049675,           0.0049675
                 307,             0.02147,            0.015035,           0.0046736,             0.86056,             0.73775,             0.80037,             0.60031,            0.029913,            0.011142,            0.015731,            0.004951,            0.004951,            0.004951
                 308,            0.021474,            0.014629,           0.0043964,             0.86356,             0.73609,             0.80008,             0.60027,            0.029902,            0.011146,             0.01571,           0.0049345,           0.0049345,           0.0049345
                 309,            0.021228,            0.014751,           0.0046789,             0.86228,             0.73488,             0.80073,             0.60036,            0.029904,            0.011139,            0.015694,            0.004918,            0.004918,            0.004918
                 310,            0.021117,             0.01465,           0.0044715,             0.86371,             0.73532,             0.80042,             0.59984,            0.029883,            0.011137,            0.015682,           0.0049015,           0.0049015,           0.0049015
                 311,            0.021754,             0.01475,             0.00488,             0.86321,             0.73333,             0.80081,             0.60132,            0.029871,            0.011136,            0.015635,            0.004885,            0.004885,            0.004885
                 312,            0.021241,            0.014486,           0.0043026,             0.86505,             0.73324,               0.803,             0.60081,            0.029855,            0.011138,            0.015622,           0.0048685,           0.0048685,           0.0048685
                 313,            0.021494,            0.014661,            0.004268,              0.8585,             0.73386,             0.80205,             0.59985,            0.029841,            0.011145,            0.015607,            0.004852,            0.004852,            0.004852
                 314,            0.021587,            0.014826,           0.0046899,             0.85677,             0.73415,             0.80248,             0.60036,            0.029814,            0.011144,            0.015558,           0.0048355,           0.0048355,           0.0048355
                 315,            0.021203,            0.014878,             0.00456,             0.85556,             0.73389,               0.802,             0.60165,            0.029797,            0.011147,             0.01553,            0.004819,            0.004819,            0.004819
                 316,            0.021057,            0.014858,           0.0044028,             0.85271,              0.7363,             0.80168,             0.60114,            0.029785,            0.011149,            0.015519,           0.0048025,           0.0048025,           0.0048025
                 317,            0.020793,             0.01484,           0.0043122,             0.84525,             0.74299,             0.80162,              0.6025,            0.029768,            0.011157,            0.015511,            0.004786,            0.004786,            0.004786
                 318,            0.021059,            0.014452,           0.0041456,             0.83764,             0.75359,             0.79991,             0.60271,            0.029759,            0.011152,            0.015532,           0.0047695,           0.0047695,           0.0047695
                 319,            0.021209,            0.015176,           0.0047254,             0.83781,             0.75308,             0.79963,             0.60217,            0.029743,             0.01114,            0.015525,            0.004753,            0.004753,            0.004753
                 320,            0.021163,            0.014962,           0.0043138,             0.83196,             0.75406,             0.79981,             0.60199,            0.029736,            0.011152,            0.015575,           0.0047365,           0.0047365,           0.0047365
                 321,            0.020605,            0.014696,           0.0038282,             0.83165,             0.75539,             0.79984,             0.60116,             0.02973,            0.011153,            0.015618,             0.00472,             0.00472,             0.00472
